Library_name	RAS_id	Read_name	Length	Breadth_coverage	Mean_depth_coverage	CVPG	CV_per_genome
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s1498.ctg001531l||full	41334	0.6063773164948952	1.0024677021338366	0.453434	0.00166274
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s1503.ctg001536l||full	32871	0.9435672781479115	1.6249277478628579	0.734983	0.00269519
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s1507.ctg001540l||full_1	12619	0.1845629606149457	0.1845629606149457	0.0834811	0.000306125
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s1520.ctg001553l||full	31411	0.043933653815542324	0.043933653815542324	0.019872	7.28705e-05
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s1533.ctg001566l||full	31564	0.2863388670637435	0.2863388670637435	0.129516	0.000474936
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s1537.ctg001570l||full	150729	0.06873926052717128	0.06873926052717128	0.031092	0.000114014
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s1541.ctg001574l||full	31667	0.31553352069978213	0.4299744213218808	0.194485	0.000713177
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s1542.ctg001575l||full	58584	0.5923801720606309	0.8182438891164823	0.370106	0.00135718
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s1545.ctg001579l||full	26905	0.18803196431889982	0.24010406987548782	0.108603	0.000398249
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s1546.ctg001580l||full	33336	0.20347372210223183	0.20347372210223183	0.0920347	0.000337492
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s1556.ctg001590c||full	39950	0.8647309136420526	1.351764705882353	0.611427	0.0022421
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s1567.ctg001601l||full	19570	0.31711803781297904	0.602452733776188	0.2725	0.000999258
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s1571.ctg001605l||full	41162	0.4540595695058549	0.9443175744618824	0.427131	0.00156629
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s1576.ctg001611l||full	22404	0.07208534190323157	0.07208534190323157	0.0326055	0.000119564
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s1577.ctg001612l||full	51091	0.2849034076451821	0.3153392965492944	0.142633	0.000523037
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s158.ctg000159l||full	17833	0.09319800370100376	0.09319800370100376	0.0421551	0.000154583
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s1591.ctg001626l||full_1	27883	0.1329125273464118	0.1880715848366388	0.0850681	0.000311945
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s1593.ctg001628l||full	26437	0.7335930703181147	1.09842266520407	0.496836	0.0018219
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s16.ctg000017l||full_1	54355	0.24702419280654953	0.25671971299788426	0.116119	0.000425808
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s1605.ctg001640c||full	59874	0.40496709757156696	0.8198884323746535	0.37085	0.00135991
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s1615.ctg001651l||full	28857	0.8872370655300273	2.248466576567211	1.01702	0.00372942
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s1623.ctg001659l||full	32953	0.06627621157406002	0.06627621157406002	0.0299779	0.000109929
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s163.ctg000164l||full	18313	0.4188281548626659	0.4188281548626659	0.189443	0.000694689
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s1655.ctg001691l||full	45337	0.015748726205968636	0.015748726205968636	0.00712342	2.61216e-05
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s1660.ctg001696l||full	13595	0.6522986392055903	0.6522986392055903	0.295046	0.00108194
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s1663.ctg001699c||full	43088	0.2537829558113628	0.46658002227998513	0.211042	0.000773893
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s1667.ctg001703l||full	16212	0.9989513940291143	1.2039230199851962	0.544555	0.00199689
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s1668.ctg001704l||full	18016	0.03907637655417407	0.03907637655417407	0.0176749	6.4814e-05
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s167.ctg000168l||full	22802	0.36882729585124113	0.36882729585124113	0.166827	0.000611755
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s1677.ctg001713l||full	18535	0.02956568653898031	0.02956568653898031	0.0133731	4.90391e-05
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s1679.ctg001715l||full	25435	0.7492431688618046	1.1907607627285237	0.538602	0.00197506
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s168.ctg000169l||full	34087	0.3443541526094992	0.3443541526094992	0.155757	0.000571163
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s1680.ctg001716l||full	27525	0.17424159854677565	0.2917711171662125	0.131973	0.000483946
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s1681.ctg001717l||full	20547	0.667786051491702	0.796563975276196	0.3603	0.00132122
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s1698.ctg001734l||full	29257	0.39645213111392147	0.517517175376833	0.234082	0.00085838
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s170.ctg000171l||full	33410	0.22607003891050584	0.22607003891050584	0.102255	0.000374971
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s1700.ctg001736l||full	29887	0.5853715662328103	1.2458594037541406	0.563524	0.00206644
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s1701.ctg001737c||full	41729	0.044429533418006664	0.044429533418006664	0.0200963	7.3693e-05
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s1705.ctg001741l||full	33347	0.6642576543617117	1.5092811947101687	0.682674	0.00250337
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s1714.ctg001751l||full	20515	0.45712893005118205	0.7479892761394102	0.338329	0.00124065
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s172.ctg000173l||full	32320	0.5624071782178218	0.6824566831683169	0.308687	0.00113196
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s1754.ctg001791l||full	27514	0.33906374936396017	0.37777131642073125	0.170873	0.00062659
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s176.ctg000177l||full	97483	0.4540073653867854	0.5980735102530698	0.270519	0.000991995
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s1761.ctg001798l||full	36948	0.1210890981920537	0.1210890981920537	0.0547707	0.000200844
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s1765.ctg001802l||full_1	18400	0.020652173913043477	0.020652173913043477	0.00934134	3.42547e-05
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s1767.ctg001804l||full	28239	0.27161018449661817	0.3073409115053649	0.139016	0.000509771
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s1769.ctg001806l||full	46991	0.6858547381413462	1.3208699538209445	0.597453	0.00219086
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s1777.ctg001814l||full	23705	0.47268508753427546	0.6782957182029108	0.306805	0.00112506
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s1784.ctg001822l||full	29618	0.13518806131406577	0.24775474373691675	0.112064	0.000410938
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s1788.ctg001826l||full_1	30344	0.36293830740838384	1.0280121276034802	0.464988	0.00170511
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s1801.ctg001839l||full	21732	0.7886986931713602	1.08867108411559	0.492425	0.00180572
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s1804.ctg001842l||full	27149	0.5685660613650595	1.1067442631404472	0.5006	0.0018357
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s1805.ctg001843l||full	31782	0.34053866968724433	0.49949657038575296	0.225931	0.00082849
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s1809.ctg001847l||full	42196	0.4719167693620248	0.802516826239454	0.362992	0.00133109
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s1811.ctg001849l||full	31533	0.5294453429740272	0.5294453429740272	0.239477	0.000878164
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s1817.ctg001856l||full_1	14358	0.5719459534754144	0.5719459534754144	0.258701	0.000948658
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s1826.ctg001865l||full	36624	0.27028724333770204	0.38335517693315857	0.173398	0.000635852
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s1827.ctg001866l||full	20056	0.3109792580773833	0.3109792580773833	0.140661	0.000515806
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s183.ctg000184c||full	63110	0.16461733481223262	0.16461733481223262	0.0744593	0.000273043
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s186.ctg000187l||full	70384	0.6933109797681292	0.8865935439872699	0.401022	0.00147055
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s1865.ctg001905l||full	40959	0.5891501257354916	1.8004345809223858	0.814368	0.00298629
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s1866.ctg001906l||full	31820	0.962382149591452	3.276681332495286	1.4821	0.00543487
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s1868.ctg001908l||full	32241	0.4764430383672963	0.5368319841195993	0.242818	0.000890416
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s1869.ctg001909l||full	31175	0.5164073777064956	1.07672814755413	0.487023	0.00178591
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s1881.ctg001921l||full	23749	0.9273653627521159	2.704198071497747	1.22316	0.00448532
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s1884.ctg001924l||full	32226	0.24244398932538944	0.24244398932538944	0.109662	0.00040213
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s1899.ctg001939l||full	19944	0.4437926193341356	1.0410649819494584	0.470892	0.00172676
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s19.ctg000020l||full	40604	0.1548615899911339	0.29578366663382916	0.133788	0.000490602
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s1913.ctg001955l||full	39002	0.5982000923029588	0.7897800112814728	0.357231	0.00130997
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s1917.ctg001961l||full	24438	0.7141746460430477	1.516736230460758	0.686046	0.00251573
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s1926.ctg001972l||full	32482	0.7635613570592944	1.5621882888984668	0.706605	0.00259112
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s1928.ctg001974l||full	21838	0.23619379064016852	0.23619379064016852	0.106835	0.000391763
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s1939.ctg001986l||full	33546	0.3900912180289751	1.3920884755261431	0.629666	0.00230899
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s1940.ctg001987l||full	17549	0.03977434611658784	0.03977434611658784	0.0179906	6.59717e-05
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s1990.ctg002042l||full	28543	0.42956241460252953	1.2145534807133098	0.549364	0.00201452
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s1993.ctg002045l||full	33493	0.1410742543217986	0.22533066610933628	0.101921	0.000373745
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s1998.ctg002051l||full	23994	0.867425189630741	1.431607901975494	0.647541	0.00237454
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s200.ctg000201l||full	99555	0.7412083772788911	1.9859675556225203	0.898288	0.00329402
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s2001.ctg002054l||full	12625	0.44023762376237624	0.44023762376237624	0.199127	0.0007302
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s2017.ctg002070l||full	29540	0.014353419092755585	0.014353419092755585	0.0064923	2.38073e-05
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s2020.ctg002073l||full	23596	0.3921003559925411	0.3921003559925411	0.177354	0.000650357
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s2026.ctg002079c||full	35113	0.783385071056304	3.233047589211973	1.46236	0.00536249
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s2034.ctg002088l||full	14331	0.1465354825204103	0.1465354825204103	0.0662806	0.000243051
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s2038.ctg002092l||full	26320	0.5390577507598784	0.9722644376899696	0.439772	0.00161265
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s2041.ctg002095l||full	31880	0.3696988707653701	0.43337515683814304	0.196023	0.000718818
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s2042.ctg002096l||full_1	28552	0.3088750350238162	0.3088750350238162	0.13971	0.000512316
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s2045.ctg002099l||full	26181	0.5581528589435086	1.6573851266185402	0.749664	0.00274902
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s2047.ctg002101c||full	55220	0.5516298442593264	1.3187794277435712	0.596507	0.00218739
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s2049.ctg002104l||full	34030	0.5307375844842785	0.6100205700852189	0.275923	0.00101181
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s2063.ctg002118l||full	29906	0.797465391560222	0.9451949441583629	0.427528	0.00156775
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s2071.ctg002126l||full	41501	0.5069034481096841	1.0456133587142478	0.472949	0.00173431
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s2076.ctg002131l||full	39287	0.12332323669407183	0.16814722427266016	0.0760559	0.000278897
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s2077.ctg002132l||full	24394	0.0359104697876527	0.0359104697876527	0.0162429	5.95629e-05
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s2092.ctg002147l||full	30024	0.19874100719424462	0.19874100719424462	0.089894	0.000329642
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s210.ctg000211l||full	33213	0.4214915846204799	0.47653027429018757	0.215543	0.000790397
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s2103.ctg002158l||full	15812	0.2721983303819884	0.2721983303819884	0.12312	0.000451482
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s2109.ctg002164l||full	24259	0.692320375942949	1.3158827651593223	0.595197	0.00218259
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s2120.ctg002176l||full	32061	0.8991297838495368	1.6584947443934999	0.750166	0.00275086
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s2122.ctg002178l||full	27993	0.09066552352373808	0.09066552352373808	0.0410096	0.000150382
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s2126.ctg002182l||full	31399	0.4236122169495844	0.4236122169495844	0.191607	0.000702624
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s2135.ctg002191c||full	35825	0.5038660153524075	1.260907187718074	0.57033	0.0020914
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s214.ctg000215l||full	43270	0.09228102611509129	0.09228102611509129	0.0417403	0.000153062
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s2141.ctg002197l||full	11408	0.3538744740532959	0.3538744740532959	0.160064	0.000586954
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s2153.ctg002210l||full	28916	0.50380412228524	0.50380412228524	0.227879	0.000835635
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s2162.ctg002219l||full	22265	0.2185043790702897	0.2185043790702897	0.0988333	0.000362422
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s2168.ctg002225l||full	12798	0.49445225816533833	0.49445225816533833	0.223649	0.000820123
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s2169.ctg002226l||full	21667	0.30784141782434116	0.3189181704896848	0.144252	0.000528974
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s2171.ctg002228l||full	21095	0.7457217350082957	1.1785731215927946	0.533089	0.00195484
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s2184.ctg002241l||full	15985	0.6885830466061933	0.6885830466061933	0.311458	0.00114212
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s2189.ctg002247l||full	12563	0.19231075380084375	0.20568335588633288	0.0930342	0.000341157
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s2201.ctg002261l||full	68552	0.6892869646399813	2.4395203641031626	1.10344	0.00404631
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s2211.ctg002272l||full	33989	0.3896260554885404	0.41022095383800644	0.18555	0.000680413
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s2225.ctg002286l||full	20590	0.5052452646915979	0.5052452646915979	0.228531	0.000838025
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s223.ctg000224l||full	65244	0.09915087977438539	0.09915087977438539	0.0448477	0.000164457
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s2233.ctg002294l||full	17290	0.39236552920763446	0.39236552920763446	0.177474	0.000650797
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s2241.ctg002302l||full	20780	0.024254090471607315	0.024254090471607315	0.0109705	4.0229e-05
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s225.ctg000226l||full	267696	0.787572470264778	2.036362142131373	0.921082	0.00337761
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s2255.ctg002316l||full	28402	0.4122949088092388	0.4122949088092388	0.186488	0.000683853
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s2256.ctg002317l||full	25051	0.3412239032373957	0.3412239032373957	0.154342	0.000565971
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s2257.ctg002318l||full	19630	0.5222618441161487	0.8180845644421804	0.370034	0.00135692
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s2259.ctg002320l||full	28991	0.37535786968369494	0.6098444344796661	0.275843	0.00101152
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s2277.ctg002338l||full	22948	0.046409273139271394	0.046409273139271394	0.0209917	7.69767e-05
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s2288.ctg002349l||full	15981	0.8480695826293724	1.0988048307364995	0.497009	0.00182253
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s230.ctg000231l||full	31575	0.44326207442596993	0.5153444180522565	0.233099	0.000854776
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s2300.ctg002362l||full	24831	0.3697797108453143	0.3929362490435343	0.177732	0.000651744
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s2301.ctg002363l||full	19270	0.47301504929942917	0.7100155682407888	0.321152	0.00117767
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s2302.ctg002364l||full	32979	0.2766609054246642	0.3186270050638285	0.144121	0.000528491
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s2307.ctg002371l||full	25056	0.6612388250319284	2.7619731800766285	1.24929	0.00458115
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s2311.ctg002375l||full	25888	0.516107849196539	0.5512592707045736	0.249344	0.000914346
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s2321.ctg002385l||full	38557	0.05915916694763597	0.11595819176803175	0.0524499	0.000192334
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s2322.ctg002386c||full	36070	0.40030496257277515	0.61042417521486	0.276106	0.00101248
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s2325.ctg002390l||full	19256	0.5379621936019942	0.5379621936019942	0.24333	0.000892291
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s2333.ctg002398l||full	24886	0.11789761311580808	0.11789761311580808	0.0533272	0.000195551
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s2336.ctg002401l||full	33766	0.39767813777172306	0.8439258425635254	0.381722	0.00139978
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s2370.ctg002438l||full	22063	0.8998322984181661	1.9512305670126455	0.882576	0.00323641
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s2397.ctg002466l||full	14551	0.32307057934162603	0.7734863583258883	0.349861	0.00128294
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s2404.ctg002474l||full	22492	0.6065712253245599	0.8340743375422373	0.377266	0.00138344
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s2405.ctg002475l||full	42014	0.41407626029418765	0.7300423668301043	0.330211	0.00121088
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s243.ctg000244l||full	20458	0.9055626160915046	1.0599765372959233	0.479446	0.00175813
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s2431.ctg002503l||full	31272	0.1518291123049373	0.1518291123049373	0.068675	0.000251831
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s2440.ctg002513l||full	30372	0.1498090346371658	0.1498090346371658	0.0677612	0.000248481
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s246.ctg000247l||full	21072	0.5692862566438877	1.269552012148823	0.574241	0.00210574
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s2460.ctg002533l||full	28236	0.1637625726023516	0.4830004249893753	0.21847	0.000801129
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s2487.ctg002561l||full	54948	0.18775933609958506	0.18775933609958506	0.0849268	0.000311427
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s2492.ctg002568l||full	22231	0.2719175925509424	0.5122576582250011	0.231703	0.000849656
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s2519.ctg002596l||full	26615	0.9329701296261507	2.664625211346985	1.20526	0.00441968
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s2528.ctg002605l||full	25073	0.5124237227296294	1.0411598133450326	0.470935	0.00172692
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s2542.ctg002619l||full	18742	0.3844306904279159	0.5842492796926688	0.264266	0.000969065
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s2547.ctg002624l||full	38842	0.3804129550486587	0.41228567015086764	0.186484	0.000683838
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s256.ctg000258l||full	29674	0.12475567837163846	0.2159803194715913	0.0976917	0.000358236
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s2563.ctg002644l||full	31876	0.4504956707240557	0.4657736227883047	0.210678	0.000772555
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s2569.ctg002650l||full	23452	0.23528910114275967	0.23528910114275967	0.106425	0.000390262
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s257.ctg000259l||full	30295	0.05020630467073774	0.05020630467073774	0.0227092	8.32747e-05
5068_N_run562_hifi_trimmed_deduplicated	7_2017_F4_4	5516.L.hifi_reads_s2581.ctg002664l||full	19929	0.18505695218023985	0.2788398815796076	0.126124	0.000462498
